Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Connor McDavid,C,EDM,367.5,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,1,1,1.4,1.0,,,,,,,,,,,,,,100.0
Auston Matthews,C,TOR,313.9,DubJ,John,DubJ,John,1,6,6.5,1.0,,,,,,,,,,,,,,100.0
Leon Draisaitl,"C,LW",EDM,301.3,Double Ogre Time,Jesse,Double Ogre Time,Jesse,1,4,3.3,1.0,,,,,,,,,,,,,,100.0
Brady Tkachuk,LW,OTT,276.9,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,2,14,43.4,1.0,,,,,,,,,,,,,,94.0
Brad Marchand,LW,FLA,275.0,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,2,16,19.7,1.0,,,,,,,,,,,,,,99.0
Mikko Rantanen,RW,DAL,266.2,conor's Team,conor,conor's Team,conor,2,15,15.0,1.0,,,,,,,,,,,,,,99.0
Nathan MacKinnon,C,COL,264.6,conor's Team,conor,conor's Team,conor,1,2,2.3,1.0,,,,,,,,,,,,,,99.0
Mitch Marner,RW,VGK,254.5,Goonsquad,Johnathan,Goonsquad,Johnathan,3,21,17.6,1.0,,,,,,,,,,,,,,99.0
Darnell Nurse,D,EDM,249.9,Double Ogre Time,Jesse,Double Ogre Time,Jesse,10,77,132.2,1.0,,,,,,,,,,,,,,95.0
Evander Kane,"LW,RW",VAN,248.7,Left Wing Lads,Ryan,Left Wing Lads,Ryan,7,56,74.8,1.0,,,,,,,,,,,,,,92.0
Aleksander Barkov,C,FLA,246.6,Mitchell's Team,Mitchell,DubJ,John,8,59,46.3,1.0,,,,,,,,,,,,,,96.0
Sidney Crosby,C,PIT,245.4,Goonsquad,Johnathan,Goonsquad,Johnathan,2,12,11.6,1.0,,,,,,,,,,,,,,99.0
Alex DeBrincat,"LW,RW",DET,245.3,conor's Team,conor,conor's Team,conor,12,95,94.5,1.0,,,,,,,,,,,,,,92.0
Mika Zibanejad,C,NYR,245.0,Left Wing Lads,Ryan,Left Wing Lads,Ryan,2,9,16.6,1.0,,,,,,,,,,,,,,96.0
Andrei Vasilevskiy,G,TB,243.8,DubJ,John,DubJ,John,4,27,7.8,1.0,,,,,,,,,,,,,,99.0
Patrice Bergeron,C,BOS,243.3,conor's Team,conor,conor's Team,conor,4,31,41.8,1.0,,,,,,,,,,,,,,97.0
Gabriel Landeskog,"C,LW",COL,236.6,Goonsquad,Johnathan,Goonsquad,Johnathan,6,44,34.8,1.0,,,,,,,,,,,,,,98.0
Joe Pavelski,"C,RW",DAL,234.8,,,,,,,149.6,0.18,,,,,,,,,,,,,,90.0
Sebastian Aho,C,CAR,233.4,Left Wing Lads,Ryan,Left Wing Lads,Ryan,1,8,10.8,1.0,,,,,,,,,,,,,,99.0
Patrick Kane,RW,DET,231.1,Miller Time,Ross,Miller Time,Ross,2,10,10.4,1.0,,,,,,,,,,,,,,97.0
Max Pacioretty,LW,TOR,230.4,Double Ogre Time,Jesse,Double Ogre Time,Jesse,2,13,35.5,1.0,,,,,,,,,,,,,,95.0
Jake Guentzel,"LW,RW",TB,227.9,Left Wing Lads,Ryan,Left Wing Lads,Ryan,3,24,24.1,1.0,,,,,,,,,,,,,,98.0
Jakob Chychrun,D,WSH,226.6,Miller Time,Ross,,,,,166.4,0.12,,,,,,,,,,,,,,87.0
David Perron,"LW,RW",OTT,226.4,Miller Time,Ross,Miller Time,Ross,11,87,117.9,1.0,,,,,,,,,,,,,,88.0
Alex Ovechkin,LW,WSH,225.7,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,1,3,5.1,1.0,,,,,,,,,,,,,,96.0
Dougie Hamilton,D,NJ,223.4,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,4,30,43.0,1.0,,,,,,,,,,,,,,98.0
Kris Letang,D,PIT,223.1,DubJ,John,conor's Team,conor,7,50,69.4,1.0,,,,,,,,,,,,,,98.0
Mark Scheifele,C,WPG,223.0,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,6,46,46.7,1.0,,,,,,,,,,,,,,95.0
Matthew Tkachuk,"LW,RW",FLA,221.8,,,Mitchell's Team,Mitchell,5,33,30.6,1.0,,,,,,,,,,,,,,90.0
John Tavares,C,TOR,221.8,Miller Time,Ross,Miller Time,Ross,3,23,28.7,1.0,,,,,,,,,,,,,,98.0
Mark Stone,RW,VGK,221.8,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,6,48,43.1,1.0,,,,,,,,,,,,,,98.0
Jonathan Huberdeau,LW,CGY,221.6,,,Left Wing Lads,Ryan,6,41,28.7,1.0,,,,,,,,,,,,,,98.0
Ryan O'Reilly,C,NSH,218.6,Goonsquad,Johnathan,Goonsquad,Johnathan,8,60,60.8,1.0,,,,,,,,,,,,,,94.0
Philipp Grubauer,G,SEA,217.2,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,19,145,81.8,1.0,,,,,,,,,,,,,,94.0
Tyler Toffoli,"LW,RW",SJ,217.0,Double Ogre Time,Jesse,Double Ogre Time,Jesse,21,164,165.9,0.84,,,,,,,,,,,,,,90.0
Connor Hellebuyck,G,WPG,216.6,Goonsquad,Johnathan,Goonsquad,Johnathan,4,28,16.4,1.0,,,,,,,,,,,,,,98.0
Kirill Kaprizov,"LW,RW",MIN,215.6,Left Wing Lads,Ryan,Left Wing Lads,Ryan,18,137,151.1,0.9,,,,,,,,,,,,,,89.0
MacKenzie Weegar,D,CGY,215.3,Miller Time,Ross,,,,,,,,,,,,,,,,,,,,72.0
Jeff Petry,D,FLA,214.0,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,11,83,105.0,1.0,,,,,,,,,,,,,,96.0
Andrei Svechnikov,"LW,RW",CAR,211.1,DubJ,John,DubJ,John,2,11,14.6,1.0,,,,,,,,,,,,,,97.0
David Pastrnak,RW,BOS,210.6,DubJ,John,DubJ,John,3,22,41.3,1.0,,,,,,,,,,,,,,98.0
Jonathan Marchessault,"C,LW",NSH,209.1,Miller Time,Ross,Miller Time,Ross,9,71,89.6,1.0,,,,,,,,,,,,,,87.0
Bryan Rust,"LW,RW",PIT,208.9,Left Wing Lads,Ryan,Left Wing Lads,Ryan,10,73,162.2,0.73,,,,,,,,,,,,,,83.0
Marc-Andre Fleury,G,PIT,208.6,Goonsquad,Johnathan,,,,,92.5,1.0,,,,,,,,,,,,,,95.0
Elias Lindholm,"C,RW",BOS,205.8,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,7,51,64.6,1.0,,,,,,,,,,,,,,88.0
Victor Hedman,D,TB,205.5,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,4,32,17.7,1.0,,,,,,,,,,,,,,99.0
Pavel Buchnevich,RW,STL,205.2,,,,,,,167.0,0.04,,,,,,,,,,,,,,68.0
Kyle Connor,LW,WPG,204.8,Left Wing Lads,Ryan,Left Wing Lads,Ryan,5,40,64.4,1.0,,,,,,,,,,,,,,90.0
Alec Martinez,D,CHI,204.8,Miller Time,Ross,,,,,167.0,0.04,,,,,,,,,,,,,,79.0
Vincent Trocheck,C,NYR,204.7,DubJ,John,DubJ,John,24,187,163.3,0.03,,,,,,,,,,,,,,80.0
Ondrej Palat,LW,NJ,201.9,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,21,163,160.2,0.93,,,,,,,,,,,,,,84.0
Adam Fox,D,NYR,201.3,conor's Team,conor,conor's Team,conor,17,130,118.3,1.0,,,,,,,,,,,,,,93.0
Tyson Barrie,D,CGY,198.9,Left Wing Lads,Ryan,Left Wing Lads,Ryan,12,89,109.7,1.0,,,,,,,,,,,,,,94.0
Jordan Staal,C,CAR,198.8,Miller Time,Ross,,,,,,,,,,,,,,,,,,,,62.0
Brock Boeser,RW,VAN,197.7,Cam's Mustard Tigers,Cameron,Left Wing Lads,Ryan,13,104,87.7,1.0,,,,,,,,,,,,,,87.0
Justin Faulk,D,STL,196.9,Left Wing Lads,Ryan,,,,,154.9,0.06,,,,,,,,,,,,,,65.0
Shea Theodore,D,VGK,196.4,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,12,96,94.2,1.0,,,,,,,,,,,,,,96.0
Semyon Varlamov,G,NYI,195.6,,,,,,,148.4,0.99,,,,,,,,,,,,,,91.0
John Carlson,D,WSH,195.1,DubJ,John,conor's Team,conor,3,18,22.8,1.0,,,,,,,,,,,,,,98.0
Nikolaj Ehlers,"LW,RW",CAR,194.9,,,Miller Time,Ross,12,90,152.5,0.88,,,,,,,,,,,,,,54.0
Neal Pionk,D,WPG,194.4,Miller Time,Ross,Miller Time,Ross,10,74,78.7,1.0,,,,,,,,,,,,,,90.0
Brayden Schenn,"C,RW",STL,193.8,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,10,80,73.4,1.0,,,,,,,,,,,,,,82.0
Juuse Saros,G,NSH,193.0,conor's Team,conor,,,,,120.1,1.0,,,,,,,,,,,,,,82.0
J.T. Miller,"C,LW,RW",NYR,192.5,Miller Time,Ross,Miller Time,Ross,7,55,39.3,1.0,,,,,,,,,,,,,,94.0
Joel Eriksson Ek,C,MIN,191.4,Cam's Mustard Tigers,Cameron,,,,,,,,,,,,,,,,,,,,35.0
Artemi Panarin,LW,NYR,190.4,Goonsquad,Johnathan,Goonsquad,Johnathan,1,5,5.0,1.0,,,,,,,,,,,,,,85.0
Seth Jones,D,FLA,189.6,Miller Time,Ross,DubJ,John,10,75,89.0,1.0,,,,,,,,,,,,,,87.0
Anze Kopitar,C,LA,189.5,DubJ,John,DubJ,John,19,150,134.7,1.0,,,,,,,,,,,,,,90.0
Radko Gudas,D,ANA,189.4,conor's Team,conor,,,,,,,,,,,,,,,,,,,,38.0
Martin Necas,"C,RW",COL,188.9,DubJ,John,,,,,,,,,,,,,,,,,,,,65.0
Brayden Point,"C,RW",TB,188.8,Miller Time,Ross,Miller Time,Ross,6,42,21.8,1.0,,,,,,,,,,,,,,98.0
Jake Muzzin,D,TOR,188.7,Double Ogre Time,Jesse,Double Ogre Time,Jesse,18,141,159.4,0.86,,,,,,,,,,,,,,65.0
Bo Horvat,C,NYI,188.2,conor's Team,conor,conor's Team,conor,14,111,145.4,0.96,,,,,,,,,,,,,,78.0
T.J. Oshie,RW,WSH,187.7,Goonsquad,Johnathan,Double Ogre Time,Jesse,16,125,142.2,0.99,,,,,,,,,,,,,,80.0
Devon Toews,D,COL,186.3,conor's Team,conor,,,,,171.9,0.22,,,,,,,,,,,,,,73.0
Blake Coleman,"LW,RW",CGY,184.9,Goonsquad,Johnathan,Double Ogre Time,Jesse,9,68,151.6,0.87,,,,,,,,,,,,,,59.0
Mark Giordano,D,TOR,184.7,,,Cam's Mustard Tigers,Cameron,14,110,125.4,1.0,,,,,,,,,,,,,,72.0
Oliver Bjorkstrand,"LW,RW",TB,184.5,conor's Team,conor,Left Wing Lads,Ryan,9,72,169.0,0.83,,,,,,,,,,,,,,57.0
Andrew Copp,"C,LW,RW",DET,184.2,Double Ogre Time,Jesse,,,,,,,,,,,,,,,,,,,,61.0
Ryan Strome,"C,RW",ANA,184.2,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,20,160,127.9,1.0,,,,,,,,,,,,,,81.0
Alex Tuch,"LW,RW",BUF,184.0,Goonsquad,Johnathan,,,,,165.2,0.03,,,,,,,,,,,,,,51.0
Nick Suzuki,"C,RW",MTL,183.7,DubJ,John,DubJ,John,20,155,159.9,0.55,,,,,,,,,,,,,,62.0
Dominik Kubalik,"LW,RW",OTT,183.5,,,Cam's Mustard Tigers,Cameron,13,99,133.0,1.0,,,,,,,,,,,,,,69.0
Tomas Hertl,"C,LW",VGK,182.5,DubJ,John,Miller Time,Ross,22,170,144.8,0.99,,,,,,,,,,,,,,74.0
Nino Niederreiter,"LW,RW",WPG,182.4,Double Ogre Time,Jesse,,,,,,,,,,,,,,,,,,,,61.0
Mathew Barzal,C,NYI,182.1,conor's Team,conor,conor's Team,conor,9,66,88.9,1.0,,,,,,,,,,,,,,85.0
Tristan Jarry,G,PIT,181.0,,,Cam's Mustard Tigers,Cameron,17,131,62.0,1.0,,,,,,,,,,,,,,83.0
Blake Wheeler,"C,RW",NYR,180.9,Miller Time,Ross,DubJ,John,5,38,35.7,1.0,,,,,,,,,,,,,,90.0
Jason Robertson,LW,DAL,180.7,Left Wing Lads,Ryan,,,,,,,,,,,,,,,,,,,,63.0
Chris Kreider,LW,ANA,180.3,Cam's Mustard Tigers,Cameron,conor's Team,conor,16,127,122.9,0.99,,,,,,,,,,,,,,64.0
Cale Makar,D,COL,180.1,DubJ,John,DubJ,John,6,43,37.4,1.0,,,,,,,,,,,,,,98.0
Drew Doughty,D,LA,180.0,DubJ,John,DubJ,John,16,123,136.5,1.0,,,,,,,,,,,,,,88.0
Kevin Fiala,"LW,RW",LA,179.8,DubJ,John,DubJ,John,14,107,112.8,1.0,,,,,,,,,,,,,,75.0
James van Riemsdyk,LW,DET,179.2,Double Ogre Time,Jesse,,,,,150.8,0.05,,,,,,,,,,,,,,62.0
Nicklas Backstrom,C,WSH,178.2,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,13,97,114.4,1.0,,,,,,,,,,,,,,89.0
Jamie Benn,"C,LW",DAL,177.1,Double Ogre Time,Jesse,Double Ogre Time,Jesse,11,84,110.9,0.99,,,,,,,,,,,,,,76.0
Jean-Gabriel Pageau,C,NYI,177.0,,,Miller Time,Ross,14,106,167.7,0.03,,,,,,,,,,,,,,41.0
Josh Anderson,RW,MTL,176.6,Goonsquad,Johnathan,Goonsquad,Johnathan,22,172,164.3,0.71,,,,,,,,,,,,,,60.0
Ivan Provorov,D,CBJ,176.2,DubJ,John,DubJ,John,12,91,96.9,1.0,,,,,,,,,,,,,,90.0
Patric Hornqvist,RW,FLA,175.7,Double Ogre Time,Jesse,Double Ogre Time,Jesse,12,93,150.3,0.85,,,,,,,,,,,,,,62.0
Jacob Markstrom,G,NJ,174.0,,,Miller Time,Ross,8,58,78.4,1.0,,,,,,,,,,,,,,80.0
Drake Batherson,RW,OTT,173.3,,,,,,,,,,,,,,,,,,,,,,30.0
Frank Vatrano,"LW,RW",ANA,173.2,Double Ogre Time,Jesse,,,,,,,,,,,,,,,,,,,,28.0
Ryan Pulock,D,NYI,173.1,Goonsquad,Johnathan,Double Ogre Time,Jesse,14,109,118.7,1.0,,,,,,,,,,,,,,63.0
Timo Meier,"LW,RW",NJ,173.1,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,9,67,85.6,1.0,,,,,,,,,,,,,,59.0
Zach Hyman,"C,LW,RW",EDM,172.5,,,,,,,171.1,0.18,,,,,,,,,,,,,,50.0
Joel Farabee,"LW,RW",CGY,172.4,Double Ogre Time,Jesse,,,,,155.8,0.05,,,,,,,,,,,,,,39.0
Max Comtois,"LW,RW",VGK,171.9,DubJ,John,,,,,,,,,,,,,,,,,,,,21.0
Charlie McAvoy,D,BOS,171.8,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,15,113,112.8,1.0,,,,,,,,,,,,,,88.0
Morgan Rielly,D,TOR,171.5,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,9,65,65.3,1.0,,,,,,,,,,,,,,97.0
Roope Hintz,"C,LW",DAL,171.1,Cam's Mustard Tigers,Cameron,,,,,170.1,0.07,,,,,,,,,,,,,,70.0
Mike Smith,G,EDM,171.0,Left Wing Lads,Ryan,,,,,164.4,0.02,,,,,,,,,,,,,,79.0
Esa Lindell,D,DAL,170.7,,,,,,,171.6,0.05,,,,,,,,,,,,,,33.0
Adam Lowry,C,WPG,170.4,Double Ogre Time,Jesse,,,,,,,,,,,,,,,,,,,,14.0
William Karlsson,C,VGK,170.1,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,22,176,172.8,0.44,,,,,,,,,,,,,,60.0
Yanni Gourde,"C,LW,RW",TB,170.0,Miller Time,Ross,,,,,,,,,,,,,,,,,,,,63.0
William Nylander,"LW,RW",TOR,170.0,Cam's Mustard Tigers,Cameron,conor's Team,conor,10,79,80.4,1.0,,,,,,,,,,,,,,90.0
Roman Josi,D,NSH,169.9,Cam's Mustard Tigers,Cameron,Cam's Mustard Tigers,Cameron,3,19,32.4,1.0,,,,,,,,,,,,,,95.0
Craig Smith,RW,DET,169.9,,,,,,,165.1,0.02,,,,,,,,,,,,,,44.0
Johnny Gaudreau,"LW,RW",CBJ,169.6,conor's Team,conor,conor's Team,conor,6,47,47.3,1.0,,,,,,,,,,,,,,89.0
Jeff Carter,"C,LW,RW",PIT,168.5,Miller Time,Ross,,,,,,,,,,,,,,,,,,,,30.0
Sean Couturier,C,PHI,168.4,conor's Team,conor,conor's Team,conor,8,63,61.6,1.0,,,,,,,,,,,,,,85.0
Dustin Brown,RW,LA,167.1,,,Double Ogre Time,Jesse,17,132,175.3,0.35,,,,,,,,,,,,,,46.0
Kevin Lankinen,G,VAN,167.0,conor's Team,conor,,,,,140.9,0.02,,,,,,,,,,,,,,59.0
Connor Brown,"LW,RW",NJ,166.5,Mitchell's Team,Mitchell,,,,,,,,,,,,,,,,,,,,21.0
Tom Wilson,RW,WSH,165.7,Double Ogre Time,Jesse,Double Ogre Time,Jesse,6,45,79.8,1.0,,,,,,,,,,,,,,75.0
Mikhail Sergachev,D,UTA,165.3,Left Wing Lads,Ryan,Cam's Mustard Tigers,Cameron,16,126,130.3,1.0,,,,,,,,,,,,,,83.0
Andre Burakovsky,"LW,RW",CHI,165.0,Cam's Mustard Tigers,Cameron,,,,,164.5,0.44,,,,,,,,,,,,,,52.0
Thatcher Demko,G,VAN,165.0,,,,,,,163.1,0.97,,,,,,,,,,,,,,58.0
Brent Burns,D,COL,164.7,Double Ogre Time,Jesse,Double Ogre Time,Jesse,3,20,52.1,1.0,,,,,,,,,,,,,,93.0
Carter Verhaeghe,"C,LW",FLA,164.6,,,,,,,,,,,,,,,,,,,,,,36.0
Rasmus Ristolainen,D,PHI,164.6,,,DubJ,John,15,118,126.5,1.0,,,,,,,,,,,,,,58.0
Thomas Chabot,D,OTT,164.5,conor's Team,conor,conor's Team,conor,15,114,119.1,1.0,,,,,,,,,,,,,,66.0
Jordan Binnington,G,STL,164.4,Cam's Mustard Tigers,Cameron,conor's Team,conor,5,34,39.0,1.0,,,,,,,,,,,,,,92.0
Adam Larsson,D,SEA,163.4,,,,,,,,,,,,,,,,,,,,,,26.0
Claude Giroux,"C,LW",OTT,163.2,Mitchell's Team,Mitchell,Mitchell's Team,Mitchell,8,64,63.6,1.0,,,,,,,,,,,,,,86.0
Cam Atkinson,RW,TB,163.0,,,Double Ogre Time,Jesse,20,157,161.3,0.93,,,,,,,,,,,,,,51.0
Jesse Puljujarvi,RW,PIT,162.4,Miller Time,Ross,conor's Team,conor,23,178,164.4,0.03,,,,,,,,,,,,,,22.0
Scott Laughton,"C,LW",TOR,162.1,,,,,,,,,,,,,,,,,,,,,,13.0
Josh Norris,C,BUF,161.8,,,,,,,,,,,,,,,,,,,,,,22.0
Nazem Kadri,C,CGY,161.5,Goonsquad,Johnathan,Goonsquad,Johnathan,20,156,139.5,0.99,,,,,,,,,,,,,,60.0
Chandler Stephenson,"C,LW",SEA,161.4,Double Ogre Time,Jesse,,,,,,,,,,,,,,,,,,,,41.0
Cam Talbot,G,DET,161.4,,,Left Wing Lads,Ryan,24,185,163.4,0.4,,,,,,,,,,,,,,78.0
Vitek Vanecek,G,UTA,161.2,Double Ogre Time,Jesse,,,,,150.4,0.02,,,,,,,,,,,,,,64.0
Jamie Oleksiak,D,SEA,160.5,Cam's Mustard Tigers,Cameron,,,,,,,,,,,,,,,,,,,,16.0
Conor Garland,"LW,RW",VAN,160.5,DubJ,John,,,,,163.5,0.03,,,,,,,,,,,,,,37.0
Ryan Nugent-Hopkins,"C,LW",EDM,160.0,Left Wing Lads,Ryan,Left Wing Lads,Ryan,8,57,73.3,1.0,,,,,,,,,,,,,,88.0
Sam Reinhart,"C,RW",FLA,159.8,Goonsquad,Johnathan,DubJ,John,22,171,150.1,0.9,,,,,,,,,,,,,,62.0
Nick Ritchie,LW,CGY,159.5,,,,,,,,,,,,,,,,,,,,,,17.0
