Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Ryan Merkley,D,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrick Khodorenko,C,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Mitchell Hoelscher,C,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Marcus Kallionkieli,LW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Mathias Laferriere,RW,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Dawson Barteaux,D,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Cam Lee,D,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Mathias Emilio Pettersen,C,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Jesper Sellgren,D,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Nick Wolff,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Ruslan Iskhakov,C,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Hugh McGing,LW,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jordan Kooy,G,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Dmitry Semykin,D,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Nico Gross,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Luke Henman,C,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Theodor Lennstrom,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Sean Durzi,D,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Vasili Demchenko,G,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jonathan Gruden,C,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Matej Pekar,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley Sutter,RW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Connor Dewar,C,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Alexander Khovanov,C,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Jacob Pivonka,C,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Lukas Dostal,G,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Bo Groulx,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley Stotts,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Axel Andersson,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Gabriel Fortier,LW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Jakub Lauko,C,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Olivier Rodrigue,G,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Semyon Der-Arguchintsev,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Jakub Skarek,G,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Linus Sandin,RW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Martin Pospisil,C,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley Damiani,C,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Wyatte Wylie,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Akira Schmid,G,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Matej Chalupa,RW,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Blade Jenkins,LW,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Austin Rueschhoff,RW,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Scott Perunovich,D,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Martin Fehervary,D,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jason Cotton,C,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Kody Clark,RW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Justin Almeida,C,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Milos Roman,C,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Curtis Douglas,C,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Akil Thomas,C,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Alex Green,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Roddy Ross,G,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Mitchell Chaffee,RW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Mac Hollowell,D,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Paul Cotter,C,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Aidan Dudas,C,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Xavier Bernard,D,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Joel Hofer,G,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Trey Fix-Wolansky,RW,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Zachary Bouthillier,G,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Mark Simpson,C,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Cole Coskey,RW,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Max Veronneau,RW,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Jacob Lucchini,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeremy McKenna,RW,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Mason Morelli,LW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Mark Kastelic,C,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Jimmy Huntington,C,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Mitch Eliot,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Schmelzer,RW,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeremy Groleau,D,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Kristian Reichel,C,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Hugo Roy,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Kyle Topping,C,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Brayden Pachal,D,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Jake Christiansen,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Gregor MacLeod,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Kaiden Guhle,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Seth Jarvis,C,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Cole Perfetti,C,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Jonathan Aspirot,D,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Kristians Rubins,D,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Yegor Chinakhov,RW,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Kuffner,LW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Scott Pooley,RW,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrick Newell,LW,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Connor Zary,C,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Mason Jobst,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Dereck Baribeau,G,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Jordy Bellerive,C,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Sam Miletic,LW,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeff Kubiak,C,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Travis St. Denis,RW,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Jake Kielly,G,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyson Foerster,RW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Brady Lyle,D,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Thomas Gregoire,D,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Robert Carpenter,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Grant Hutton,D,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Josh Melnick,RW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Joe Snively,LW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Hendrix Lapierre,C,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jake Elmer,RW,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Kyle Keyser,G,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Joseph Duszak,D,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Josh Teves,D,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Cole Kehler,G,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Kevin Davis,D,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Pavel Shen,"C,LW",BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrik Rybar,G,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Scott Moldenhauer,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Zack Hayes,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Matthew Weis,C,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Pavel Francouz,G,COL,0.0,,,Goonsquad,Johnathan,19,149,88.7,1.0,,,,,,,,,,,,,,24.0
Lawrence Pilut,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Rafael Harvey-Pinard,LW,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Par Lindholm,"C,LW",BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Mitch McLain,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Egor Sokolov,LW,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Tanner MacMaster,LW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Colt Conrad,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Joel Messner,D,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Lucas Raymond,LW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,2.0
Ryan Wagner,LW,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Vladislav Kotkov,LW,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Zachary Magwood,C,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Erik Brown,LW,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Yegor Rykov,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Eric Florchuk,C,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
David Ayres,G,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Joel Teasdale,LW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Andrew Oglevie,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Aaron Luchuk,C,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Arvin Atwal,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Marco Rossi,C,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,2.0
Jack Quinn,RW,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Matt Register,D,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Alexander Holtz,RW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Derek Sheppard,D,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Maxim Golod,LW,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Logan Day,D,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Peter Tischke,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Joe Cox,RW,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Nathan Todd,C,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Cameron Schilling,D,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Tommy Cross,D,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Rob O'Gara,D,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Paul Carey,"LW,RW",BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Derrick Pouliot,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Zemgus Girgensons,"LW,RW",TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Jordan Schmaltz,D,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Brendan Gaunce,"C,LW",CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Ben Street,"C,LW",NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Nicolas Kerdiles,LW,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Dylan Blujus,D,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrick Sieloff,D,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Sam Kurker,RW,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Boo Nieves,"C,LW",TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Jon Gillies,G,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Eddie Wittchow,D,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Joel Lowry,LW,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Kevin Roy,"LW,RW",ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Wotherspoon,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Garrett Wilson,"LW,RW",PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Duncan Siemens,D,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Murphy,D,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Sven Baertschi,LW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Oscar Klefbom,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,2.0
Joe Morrow,D,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Puempel,LW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Stuart Percy,D,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Ty Rattie,"LW,RW",EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam Clendening,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Miikka Salomaki,"LW,RW",COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Sproul,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Nikita Kucherov,RW,TB,0.0,,,,,,,26.9,0.23,,,,,,,,,,,,,,36.0
Nick Seeler,D,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Mario Lucia,LW,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Shane Prince,"LW,RW",NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
T.J. Tynan,RW,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Keegan Lowe,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Logan Shaw,"LW,RW",TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Daniel Catenacci,C,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Klas Dahlbeck,D,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Nicholas Shore,C,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Robbie Russo,D,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Josiah Didier,D,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Yannick Veilleux,LW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Olivier Archambault,LW,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Kale Kessy,LW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Ben Thomson,LW,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Thomas Di Pauli,RW,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Brad Malone,"C,LW",EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Mason Geertsen,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Laurent Dauphin,"C,LW",MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Remi Elie,LW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Gustav Olofsson,D,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Zach Nastasiuk,"C,RW",DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Carl Dahlstrom,D,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Philippe Desrosiers,G,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Spencer Martin,G,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Nicholas Baptiste,RW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyrell Goulbourne,LW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Cole Cassels,C,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Keaton Thompson,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Peter Cehlarik,LW,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Felix Girard,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Zach Fucale,G,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Tobias Lindberg,RW,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Nick Moutrey,C,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
David Pope,LW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Fitzgerald,C,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Cole Ully,LW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Teemu Kivihalme,D,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Anton Cederholm,D,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Antoine Bibeau,G,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeremy Gregoire,C,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Zachary Leslie,D,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Blaine Byron,C,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Anthony Louis,C,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Valentin Zykov,"LW,RW",VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Chris Bigras,D,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Trevor Carrick,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jake Bischoff,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Taylor Leier,LW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Joey LaLeggia,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Culkin,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Doyle Somerby,D,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Seth Griffith,"C,LW",EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Danny O'Regan,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Reece Willcox,D,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Jake Dotchin,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Joseph Blandisi,"C,LW",TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Francois Brassard,G,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley Barber,RW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Paul LaDue,D,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Tomkins,G,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Ian McCoshen,D,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Jaycob Megna,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Andrew Hammond,G,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Chris Casto,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Luke Witkowski,"RW,D",DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Tim Schaller,"C,LW",VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Jared Coreau,G,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Steven Whitney,RW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Curtis McKenzie,LW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Mike Condon,G,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Mirco Mueller,D,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Kerby Rychel,LW,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Marko Dano,"C,LW",WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Morgan Klimchuk,LW,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Anders Nilsson,G,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Donovan,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Scott Darling,G,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Cody McLeod,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeff Glass,G,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Brandon Dubinsky,"C,LW",CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam Cracknell,"C,RW",ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Mike Blunden,RW,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Jonathan Ericsson,D,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Troy Brouwer,"LW,RW",STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Cody Franson,D,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Jonathan Toews,C,WPG,0.0,,,Goonsquad,Johnathan,21,165,150.4,0.86,,,,,,,,,,,,,,26.0
Bryan Little,"C,RW",ARI,0.0,,,,,,,,,,,,,,,,,,,,,,
Michael Grabner,"LW,RW",ARI,0.0,,,,,,,,,,,,,,,,,,,,,,
David Booth,"LW,RW",DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Moulson,"LW,RW",BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Andrew MacDonald,D,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Jack Skille,RW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Cal O'Reilly,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Tom Pyatt,"C,RW",OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Rich Clune,LW,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Mark Letestu,C,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Trevor Smith,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jamie McGinn,LW,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Vladimir Sobotka,"C,RW",BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Michal Neuvirth,G,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Karl Alzner,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jim O'Brien,C,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Hunwick,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
David Schlemko,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam McQuaid,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Jimmy Howard,G,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Ben Bishop,G,BUF,0.0,,,Double Ogre Time,Jesse,24,189,138.3,0.93,,,,,,,,,,,,,,29.0
Dion Phaneuf,D,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Marian Gaborik,"LW,RW",LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jason Chimera,"LW,RW",NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Ron Hainsey,D,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Henrik Lundqvist,G,NYR,0.0,,,,,,,183.7,0.08,,,,,,,,,,,,,,1.0
Dominic Moore,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Ilya Kovalchuk,"LW,RW",WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jason Pominville,RW,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Kari Lehtonen,G,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jay Bouwmeester,D,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
